Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
38,0,Travel_Frequently,1490,Research & Development,2,2,Life Sciences,4,Male,42,3,1,Laboratory Technician,4,Married,1702.0,12106,1.0,Yes,23,3,1,1.0,3,3,1.0,0.0,0.0,0.0
27,0,Non-Travel,443,Research & Development,3,3,Medical,4,Male,50,3,1,Research Scientist,4,Married,1706.0,16571,1.0,No,11,3,3,0.0,6,2,0.0,0.0,0.0,0.0
38,0,Non-Travel,1327,Sales,2,2,Life Sciences,4,Male,39,2,2,Sales Executive,4,Married,5249.0,19682,3.0,No,18,4,1,13.0,0,3,8.0,7.0,7.0,5.0
47,0,Travel_Rarely,1482,Research & Development,5,5,Life Sciences,4,Male,42,3,5,Research Director,3,Married,17490.875,16375,4.0,No,11,2,1,21.0,2,3,3.0,2.0,1.0,1.0
38,0,Travel_Rarely,1084,Research & Development,29,3,Technical Degree,4,Male,54,3,2,Manufacturing Director,4,Married,6261.0,4185,3.0,No,18,1,1,9.0,3,1,7.0,7.0,1.0,7.0
30,0,Travel_Rarely,438,Research & Development,18,3,Life Sciences,1,Female,75,3,1,Research Scientist,3,Single,2632.0,23910,1.0,No,14,3,0,5.0,4,2,5.0,4.0,0.0,4.0
28,0,Travel_Frequently,773,Research & Development,6,3,Life Sciences,3,Male,39,2,1,Research Scientist,3,Divorced,2703.0,22088,1.0,Yes,14,4,1,3.0,2,3,3.0,1.0,0.0,2.0
27,0,Travel_Rarely,798,Research & Development,6,4,Medical,1,Female,66,2,1,Research Scientist,3,Divorced,2187.0,5013,0.0,No,12,3,2,6.0,5,2,5.0,3.0,0.0,3.0
46,0,Travel_Rarely,991,Human Resources,1,2,Life Sciences,4,Female,44,3,1,Human Resources,1,Single,3423.0,22957,6.0,No,12,3,0,10.0,3,4,7.0,6.0,5.0,7.0
40,1,Non-Travel,1479,Sales,24,3,Life Sciences,2,Female,100,4,4,Sales Executive,2,Single,13194.0,17071,4.0,Yes,16,4,0,22.0,2,2,1.0,0.0,0.0,0.0
55,0,Travel_Rarely,282,Research & Development,2,2,Medical,4,Female,58,1,5,Manager,3,Married,17490.875,6992,4.0,No,14,4,1,23.0,5,3,18.0,9.0,7.5,11.0
26,0,Travel_Rarely,1349,Research & Development,23,3,Life Sciences,1,Female,90,3,1,Research Scientist,4,Divorced,2886.0,3032,1.0,No,22,2,2,3.0,3,1,3.0,2.0,0.0,2.0
35,0,Travel_Frequently,636,Research & Development,4,4,Other,4,Male,47,2,1,Laboratory Technician,4,Married,2376.0,26537,1.0,No,13,2,1,2.0,2,4,2.0,2.0,2.0,2.0
42,0,Travel_Rarely,622,Research & Development,2,4,Life Sciences,3,Female,81,3,2,Healthcare Representative,4,Married,4089.0,5718,1.0,No,13,2,2,10.0,4,3,10.0,2.0,2.0,2.0
40,0,Travel_Rarely,107,Sales,10,3,Technical Degree,2,Female,84,2,2,Sales Executive,2,Divorced,6852.0,11591,7.0,No,12,2,1,7.0,2,4,5.0,1.0,1.0,3.0
19,0,Travel_Rarely,1181,Research & Development,3,1,Medical,2,Female,79,3,1,Laboratory Technician,2,Single,1483.0,16102,1.0,No,14,4,0,1.0,3,3,1.0,0.0,0.0,0.0
39,1,Non-Travel,592,Research & Development,2,3,Life Sciences,1,Female,54,2,1,Laboratory Technician,1,Single,3646.0,17181,2.0,Yes,23,2,0,11.0,2,4,1.0,0.0,0.0,0.0
49,0,Travel_Rarely,1490,Research & Development,7,4,Life Sciences,3,Male,35,3,3,Healthcare Representative,2,Divorced,10466.0,20948,3.0,No,14,2,2,29.0,3,3,8.0,7.0,0.0,7.0
20,0,Travel_Rarely,959,Research & Development,1,3,Life Sciences,4,Female,83,2,1,Research Scientist,2,Single,2836.0,11757,1.0,No,13,4,0,1.0,0,4,1.0,0.0,0.0,0.0
32,0,Travel_Rarely,906,Sales,7,3,Life Sciences,4,Male,91,2,2,Sales Executive,3,Married,5484.0,16985,1.0,No,14,3,1,13.0,3,2,13.0,8.0,4.0,8.0
36,0,Non-Travel,635,Sales,10,4,Medical,2,Male,32,3,3,Sales Executive,4,Single,9980.0,15318,1.0,No,14,4,0,10.0,3,2,10.0,3.0,7.5,7.0
43,0,Travel_Frequently,394,Sales,26,2,Life Sciences,3,Male,92,3,4,Manager,4,Married,16959.0,19494,1.0,Yes,12,4,2,25.0,3,4,18.0,12.0,4.0,12.0
26,0,Travel_Frequently,575,Research & Development,1,2,Life Sciences,1,Female,71,1,1,Laboratory Technician,4,Divorced,4364.0,5288,3.0,No,14,1,1,5.0,2,3,2.0,2.0,2.0,0.0
27,1,Travel_Rarely,1420,Sales,2,1,Marketing,3,Male,85,3,1,Sales Representative,1,Divorced,3041.0,16346,0.0,No,11,2,1,5.0,3,3,4.0,3.0,0.0,2.0
42,0,Travel_Frequently,1474,Research & Development,5,2,Other,2,Male,97,3,1,Laboratory Technician,3,Married,2093.0,9260,4.0,No,17,4,1,8.0,4,3,2.0,2.0,2.0,0.0
34,0,Travel_Rarely,1326,Sales,3,3,Other,4,Male,81,1,2,Sales Executive,1,Single,4759.0,15891,3.0,No,18,4,0,15.0,2,3,13.0,9.0,3.0,12.0
55,1,Travel_Rarely,267,Sales,13,4,Marketing,1,Male,85,4,4,Sales Executive,3,Single,13695.0,9277,6.0,Yes,17,3,0,24.0,2,2,18.0,7.0,3.0,8.0
42,0,Travel_Rarely,1265,Research & Development,3,3,Life Sciences,3,Female,95,4,2,Laboratory Technician,4,Married,5231.0,23726,2.0,Yes,13,2,1,17.0,1,2,5.0,3.0,1.0,3.0
33,0,Travel_Frequently,970,Sales,7,3,Life Sciences,4,Female,30,3,2,Sales Executive,2,Married,4302.0,13401,0.0,No,17,3,1,4.0,3,3,3.0,2.0,0.0,2.0
30,0,Travel_Rarely,1358,Research & Development,24,1,Life Sciences,4,Male,67,3,1,Laboratory Technician,3,Divorced,2693.0,13335,1.0,No,22,2,1,1.0,2,3,1.0,0.0,0.0,0.0
35,0,Travel_Rarely,982,Research & Development,1,4,Medical,4,Male,58,2,1,Laboratory Technician,3,Married,2258.0,16340,6.0,No,12,2,1,10.0,2,3,8.0,0.0,1.0,7.0
42,0,Travel_Rarely,647,Sales,4,4,Marketing,2,Male,45,3,2,Sales Executive,1,Single,5155.0,2253,7.0,No,13,4,0,9.0,3,4,6.0,4.0,1.0,5.0
40,0,Travel_Frequently,1469,Research & Development,9,4,Medical,4,Male,35,3,1,Research Scientist,2,Divorced,3617.0,25063,8.0,Yes,14,4,1,3.0,2,3,1.0,1.0,0.0,0.0
34,0,Travel_Rarely,304,Sales,2,3,Other,4,Male,60,3,2,Sales Executive,4,Single,6274.0,18686,1.0,No,22,3,0,6.0,5,3,6.0,5.0,1.0,4.0
50,0,Travel_Rarely,1099,Research & Development,29,4,Life Sciences,2,Male,88,2,4,Manager,3,Married,17046.0,9314,0.0,No,15,2,1,28.0,2,3,18.0,10.0,7.5,7.0
45,0,Travel_Rarely,1316,Research & Development,29,3,Medical,3,Male,83,3,1,Research Scientist,4,Single,3452.0,9752,5.0,No,13,2,0,9.0,2,2,6.0,5.0,0.0,3.0
21,1,Travel_Rarely,156,Sales,12,3,Life Sciences,3,Female,90,4,1,Sales Representative,2,Single,2716.0,25422,1.0,No,15,4,0,1.0,0,3,1.0,0.0,0.0,0.0
37,0,Travel_Rarely,1017,Research & Development,1,2,Medical,3,Female,83,2,1,Research Scientist,1,Married,3920.0,18697,2.0,No,14,1,1,17.0,2,2,3.0,1.0,0.0,2.0
33,0,Travel_Frequently,508,Sales,10,3,Marketing,2,Male,46,2,2,Sales Executive,4,Single,4682.0,4317,3.0,No,14,3,0,9.0,6,2,7.0,7.0,0.0,1.0
47,0,Travel_Rarely,202,Research & Development,2,2,Other,3,Female,33,3,4,Manager,4,Married,16752.0,12982,1.0,Yes,11,3,1,26.0,3,2,18.0,14.0,3.0,0.0
30,1,Travel_Frequently,448,Sales,12,4,Life Sciences,2,Male,74,2,1,Sales Representative,1,Married,2033.0,14470,1.0,No,18,3,1,1.0,2,4,1.0,0.0,0.0,0.0
27,0,Travel_Rarely,608,Research & Development,1,2,Life Sciences,3,Female,68,3,3,Manufacturing Director,1,Married,7412.0,6009,1.0,No,11,4,0,9.0,3,3,9.0,7.0,0.0,7.0
50,0,Non-Travel,881,Research & Development,2,4,Life Sciences,1,Male,98,3,4,Manager,1,Divorced,17490.875,4544,1.0,No,11,4,1,31.0,3,3,18.0,6.0,7.5,7.0
29,1,Travel_Rarely,805,Research & Development,1,2,Life Sciences,2,Female,36,2,1,Laboratory Technician,1,Married,2319.0,6689,1.0,Yes,11,4,1,1.0,1,3,1.0,0.0,0.0,0.0
36,0,Travel_Rarely,329,Sales,16,4,Marketing,3,Female,98,2,2,Sales Executive,1,Married,5647.0,13494,4.0,No,13,1,2,11.0,3,2,3.0,2.0,0.0,2.0
45,0,Travel_Rarely,1339,Research & Development,7,3,Life Sciences,2,Male,59,3,3,Research Scientist,1,Divorced,9724.0,18787,2.0,No,17,3,1,25.0,2,3,1.0,0.0,0.0,0.0
50,1,Travel_Frequently,562,Sales,8,2,Technical Degree,2,Male,50,3,2,Sales Executive,3,Married,6796.0,23452,3.0,Yes,14,1,1,18.0,4,3,4.0,3.0,1.0,3.0
33,0,Travel_Frequently,827,Research & Development,1,4,Other,3,Female,84,4,2,Healthcare Representative,2,Married,5488.0,20161,1.0,Yes,13,1,1,6.0,2,3,6.0,5.0,1.0,2.0
46,0,Travel_Rarely,150,Research & Development,2,4,Technical Degree,4,Male,60,3,2,Manufacturing Director,4,Divorced,7379.0,17433,2.0,No,11,3,1,12.0,3,2,6.0,3.0,1.0,4.0
54,0,Travel_Rarely,397,Human Resources,19,4,Medical,3,Male,88,3,3,Human Resources,2,Married,10725.0,6729,2.0,No,15,3,1,16.0,1,4,9.0,7.0,7.0,1.0
47,0,Travel_Rarely,249,Sales,2,2,Marketing,3,Female,35,3,2,Sales Executive,4,Married,4537.0,17783,0.0,Yes,22,1,1,8.0,2,3,7.0,6.0,7.0,7.0
33,0,Travel_Rarely,1216,Sales,8,4,Marketing,3,Male,39,3,2,Sales Executive,3,Divorced,7104.0,20431,0.0,No,12,4,0,6.0,3,3,5.0,0.0,1.0,2.0
35,0,Travel_Rarely,607,Research & Development,9,3,Life Sciences,4,Female,66,2,3,Manufacturing Director,3,Married,10685.0,23457,1.0,Yes,20,2,1,17.0,2,3,17.0,14.0,5.0,14.5
39,0,Non-Travel,439,Research & Development,9,3,Life Sciences,3,Male,70,3,2,Laboratory Technician,2,Single,6782.0,8770,8.5,No,15,3,0,9.0,2,2,5.0,4.0,0.0,3.0
38,0,Travel_Rarely,688,Research & Development,23,4,Life Sciences,4,Male,82,3,2,Healthcare Representative,4,Divorced,5745.0,18899,8.5,No,14,2,1,10.0,2,3,2.0,2.0,1.0,2.0
54,0,Travel_Rarely,1082,Sales,2,4,Life Sciences,3,Female,41,2,3,Sales Executive,3,Married,10686.0,8392,6.0,No,11,2,1,13.0,4,3,9.0,4.0,7.0,0.0
37,0,Travel_Rarely,1305,Research & Development,10,4,Life Sciences,3,Male,49,3,2,Manufacturing Director,2,Single,4197.0,21123,2.0,Yes,12,4,0,18.0,2,2,1.0,0.0,0.0,1.0
20,0,Travel_Rarely,805,Research & Development,3,3,Life Sciences,1,Male,87,2,1,Laboratory Technician,3,Single,3033.0,12828,1.0,No,12,1,0,2.0,2,2,2.0,2.0,1.0,2.0
40,0,Travel_Frequently,720,Research & Development,16,4,Medical,1,Male,51,2,2,Laboratory Technician,3,Single,5094.0,11983,6.0,No,14,4,0,10.0,6,3,1.0,0.0,0.0,0.0
51,0,Travel_Frequently,237,Sales,9,3,Life Sciences,4,Male,83,3,5,Manager,2,Divorced,17490.875,19196,4.0,Yes,24,1,1,31.0,5,2,18.0,10.0,7.5,10.0
34,1,Travel_Frequently,658,Research & Development,7,3,Life Sciences,1,Male,66,1,2,Laboratory Technician,3,Single,6074.0,22887,1.0,Yes,24,4,0,9.0,3,3,9.0,7.0,0.0,6.0
34,0,Travel_Rarely,401,Research & Development,1,3,Life Sciences,4,Female,86,2,1,Laboratory Technician,2,Married,3294.0,3708,5.0,No,17,1,1,7.0,2,2,5.0,4.0,0.0,2.0
42,0,Travel_Rarely,319,Research & Development,24,3,Medical,4,Male,56,3,3,Manufacturing Director,1,Married,7406.0,6950,1.0,Yes,21,4,1,10.0,5,2,10.0,9.0,5.0,8.0
30,0,Non-Travel,990,Research & Development,7,3,Technical Degree,3,Male,64,3,1,Research Scientist,3,Divorced,1274.0,7152,1.0,No,13,2,2,1.0,2,2,1.0,0.0,0.0,0.0
50,0,Travel_Rarely,1452,Research & Development,11,3,Life Sciences,3,Female,53,3,5,Manager,2,Single,17490.875,17053,3.0,No,15,2,0,21.0,5,3,5.0,4.0,4.0,4.0
31,0,Travel_Rarely,1082,Research & Development,1,4,Medical,3,Male,87,3,1,Research Scientist,2,Single,2501.0,18775,1.0,No,17,2,0,1.0,4,3,1.0,1.0,1.0,0.0
41,0,Travel_Frequently,1200,Research & Development,22,3,Life Sciences,4,Female,75,3,2,Research Scientist,4,Divorced,5467.0,13953,3.0,Yes,14,1,2,12.0,4,2,6.0,2.0,3.0,3.0
41,0,Travel_Frequently,857,Research & Development,10,3,Life Sciences,4,Male,91,2,4,Manager,1,Divorced,17181.0,12888,4.0,No,13,2,1,21.0,2,2,7.0,6.0,7.0,7.0
52,0,Travel_Rarely,1053,Research & Development,1,2,Life Sciences,4,Male,70,3,4,Manager,4,Married,17099.0,13829,2.0,No,15,2,1,26.0,2,2,9.0,8.0,7.0,8.0
40,0,Travel_Rarely,523,Research & Development,2,3,Life Sciences,3,Male,98,3,2,Research Scientist,4,Single,4661.0,22455,1.0,No,13,3,0,9.0,4,3,9.0,8.0,7.5,8.0
49,0,Travel_Frequently,636,Research & Development,10,4,Life Sciences,3,Female,35,3,5,Research Director,1,Single,17490.875,25594,8.5,Yes,11,4,0,22.0,4,3,3.0,2.0,1.0,2.0
27,0,Travel_Rarely,205,Sales,10,3,Marketing,4,Female,98,2,2,Sales Executive,4,Married,5769.0,7100,1.0,Yes,11,4,0,6.0,3,3,6.0,2.0,4.0,4.0
38,0,Travel_Rarely,371,Research & Development,2,3,Life Sciences,4,Male,45,3,1,Research Scientist,4,Single,3944.0,4306,5.0,Yes,11,3,0,6.0,3,3,3.0,2.0,1.0,2.0
51,0,Travel_Frequently,541,Sales,2,3,Marketing,2,Male,52,3,3,Sales Executive,2,Married,10596.0,15395,2.0,No,11,2,0,14.0,5,3,4.0,2.0,3.0,2.0
40,0,Travel_Rarely,896,Research & Development,2,3,Medical,3,Male,68,3,1,Research Scientist,3,Divorced,2345.0,8045,2.0,No,14,3,1,8.0,3,4,3.0,1.0,1.0,2.0
29,0,Travel_Rarely,1401,Research & Development,6,1,Medical,2,Female,54,3,1,Laboratory Technician,4,Married,3131.0,26342,1.0,No,13,1,1,10.0,5,3,10.0,8.0,0.0,8.0
40,0,Travel_Rarely,658,Sales,10,4,Marketing,1,Male,67,2,3,Sales Executive,2,Divorced,9705.0,20652,2.0,No,12,2,1,11.0,2,2,1.0,0.0,0.0,0.0
30,0,Travel_Rarely,317,Research & Development,2,3,Life Sciences,3,Female,43,1,2,Manufacturing Director,4,Single,6091.0,24793,2.0,No,20,3,0,11.0,2,3,5.0,4.0,0.0,2.0
29,0,Travel_Rarely,232,Research & Development,19,3,Technical Degree,4,Male,34,3,2,Manufacturing Director,4,Divorced,4262.0,22645,4.0,No,12,2,2,8.0,2,4,3.0,2.0,1.0,2.0
35,0,Travel_Rarely,662,Sales,1,5,Marketing,3,Male,94,3,3,Sales Executive,2,Married,7295.0,11439,1.0,No,13,1,2,10.0,3,3,10.0,8.0,0.0,6.0
45,0,Travel_Rarely,1234,Sales,11,2,Life Sciences,4,Female,90,3,4,Manager,4,Married,17490.875,5404,3.0,No,13,2,1,26.0,4,4,9.0,3.0,1.0,1.0
43,0,Travel_Frequently,1082,Research & Development,27,3,Life Sciences,3,Female,83,3,3,Manufacturing Director,1,Married,10820.0,11535,8.0,No,11,3,1,18.0,1,3,8.0,7.0,0.0,1.0
47,0,Travel_Rarely,359,Research & Development,2,4,Medical,1,Female,82,3,4,Research Director,3,Married,17169.0,26703,3.0,No,19,2,2,26.0,2,4,18.0,14.5,5.0,6.0
51,0,Travel_Rarely,1405,Research & Development,11,2,Technical Degree,4,Female,82,2,4,Manufacturing Director,2,Single,13142.0,24439,3.0,No,16,2,0,29.0,1,2,5.0,2.0,0.0,3.0
46,0,Travel_Rarely,566,Research & Development,7,2,Medical,4,Male,75,3,3,Manufacturing Director,3,Divorced,10845.0,24208,6.0,No,13,2,1,13.0,3,3,8.0,7.0,0.0,7.0
44,1,Travel_Rarely,1376,Human Resources,1,2,Medical,2,Male,91,2,3,Human Resources,1,Married,10482.0,2326,8.5,No,14,4,1,24.0,1,3,18.0,6.0,3.0,6.0
29,0,Travel_Rarely,694,Research & Development,1,3,Life Sciences,4,Female,87,2,4,Research Director,4,Divorced,16124.0,3423,3.0,No,14,2,2,9.0,2,2,7.0,7.0,1.0,7.0
46,0,Travel_Rarely,526,Sales,1,2,Marketing,2,Female,92,3,3,Sales Executive,1,Divorced,10453.0,2137,1.0,No,25,3,3,24.0,2,3,18.0,13.0,7.5,7.0
29,1,Travel_Rarely,341,Sales,1,3,Medical,2,Female,48,2,1,Sales Representative,3,Divorced,2800.0,23522,6.0,Yes,19,3,3,5.0,3,3,3.0,2.0,0.0,2.0
40,0,Travel_Rarely,759,Sales,2,2,Marketing,4,Female,46,3,2,Sales Executive,2,Divorced,5715.0,22553,7.0,No,12,3,2,8.0,5,3,5.0,4.0,1.0,3.0
30,1,Travel_Frequently,334,Sales,26,4,Marketing,3,Female,52,2,2,Sales Executive,1,Single,6696.0,22967,5.0,No,15,3,0,9.0,5,2,6.0,3.0,0.0,1.0
42,0,Travel_Rarely,932,Research & Development,1,2,Life Sciences,4,Female,43,2,2,Manufacturing Director,4,Married,6062.0,4051,8.5,Yes,13,4,1,8.0,4,3,4.0,3.0,0.0,2.0
41,0,Non-Travel,509,Research & Development,2,4,Other,1,Female,62,2,2,Healthcare Representative,3,Single,6811.0,2112,2.0,Yes,17,1,0,10.0,3,3,8.0,7.0,0.0,7.0
42,0,Non-Travel,495,Research & Development,2,1,Life Sciences,3,Male,37,3,4,Manager,3,Married,17490.875,26582,0.0,Yes,13,4,0,21.0,3,2,18.0,8.0,2.0,10.0
25,0,Travel_Rarely,622,Sales,13,1,Medical,2,Male,40,3,1,Sales Representative,3,Married,2096.0,26376,1.0,No,11,3,0,7.0,1,3,7.0,4.0,0.0,6.0
31,1,Travel_Rarely,1365,Sales,13,4,Medical,2,Male,46,3,2,Sales Executive,1,Divorced,4233.0,11512,2.0,No,17,3,0,9.0,2,1,3.0,1.0,1.0,2.0
41,0,Travel_Rarely,483,Research & Development,6,3,Medical,4,Male,95,2,2,Manufacturing Director,2,Single,6032.0,10110,6.0,Yes,15,4,0,8.0,3,3,5.0,4.0,1.0,2.0
36,0,Travel_Rarely,429,Research & Development,2,4,Life Sciences,3,Female,53,3,2,Manufacturing Director,2,Single,5410.0,2323,8.5,Yes,11,4,0,18.0,2,3,16.0,14.0,5.0,12.0
38,0,Travel_Frequently,471,Research & Development,12,3,Life Sciences,1,Male,45,2,2,Healthcare Representative,1,Divorced,6288.0,4284,2.0,No,15,3,1,13.0,3,2,4.0,3.0,1.0,2.0
35,0,Travel_Rarely,1258,Research & Development,1,4,Life Sciences,4,Female,40,4,1,Research Scientist,3,Single,2506.0,13301,3.0,No,13,3,0,7.0,0,3,2.0,2.0,2.0,2.0
45,0,Non-Travel,1050,Sales,9,4,Life Sciences,2,Female,65,2,2,Sales Executive,3,Married,5593.0,17970,1.0,No,13,4,1,15.0,2,3,15.0,10.0,4.0,12.0
47,0,Travel_Frequently,217,Sales,3,3,Medical,4,Female,49,3,4,Sales Executive,3,Divorced,13770.0,10225,8.5,Yes,12,4,2,28.0,2,2,18.0,2.0,7.5,13.0
56,0,Travel_Rarely,718,Research & Development,4,4,Technical Degree,4,Female,92,3,5,Manager,1,Divorced,17490.875,18575,4.0,No,13,4,1,28.0,2,3,5.0,2.0,4.0,2.0
59,0,Non-Travel,1420,Human Resources,2,4,Human Resources,3,Female,32,2,5,Manager,4,Married,17490.875,21922,8.5,No,21,4,1,30.0,3,3,3.0,2.0,2.0,2.0
28,1,Travel_Rarely,654,Research & Development,1,2,Life Sciences,1,Female,67,1,1,Research Scientist,2,Single,2216.0,3872,7.0,Yes,13,4,0,10.0,4,3,7.0,7.0,3.0,7.0
50,1,Travel_Frequently,959,Sales,1,4,Other,4,Male,81,3,2,Sales Executive,3,Single,4728.0,17251,3.0,Yes,14,4,0,5.0,4,3,0.0,0.0,0.0,0.0
30,0,Travel_Rarely,946,Research & Development,2,3,Medical,3,Female,52,2,2,Manufacturing Director,4,Single,6877.0,20234,5.0,Yes,24,2,0,12.0,4,2,0.0,0.0,0.0,0.0
30,0,Travel_Rarely,125,Research & Development,9,2,Medical,4,Male,83,2,1,Laboratory Technician,3,Single,2206.0,16117,1.0,No,13,1,0,10.0,5,3,10.0,0.0,1.0,8.0
21,0,Non-Travel,895,Sales,9,2,Medical,1,Male,39,3,1,Sales Representative,4,Single,2610.0,2851,1.0,No,24,3,0,3.0,3,2,3.0,2.0,2.0,2.0
35,1,Travel_Rarely,622,Research & Development,14,4,Other,3,Male,39,2,1,Laboratory Technician,2,Divorced,3743.0,10074,1.0,Yes,24,4,1,5.0,2,1,4.0,2.0,0.0,2.0
40,0,Travel_Rarely,1171,Research & Development,10,4,Life Sciences,4,Female,46,4,1,Laboratory Technician,3,Married,2213.0,22495,3.0,Yes,13,3,1,10.0,3,3,7.0,7.0,1.0,7.0
56,0,Travel_Rarely,832,Research & Development,9,3,Medical,3,Male,81,3,4,Healthcare Representative,4,Married,11103.0,20420,7.0,No,11,3,0,30.0,1,2,10.0,7.0,1.0,1.0
46,0,Travel_Rarely,1450,Research & Development,15,2,Life Sciences,4,Male,52,3,5,Research Director,2,Married,17490.875,10849,5.0,No,11,1,1,25.0,2,3,4.0,2.0,0.0,3.0
40,0,Travel_Rarely,905,Research & Development,19,2,Medical,3,Male,99,3,2,Laboratory Technician,4,Married,2741.0,16523,8.0,Yes,15,3,1,15.0,2,4,7.0,2.0,3.0,7.0
46,0,Travel_Rarely,945,Human Resources,5,2,Medical,2,Male,80,3,2,Human Resources,2,Divorced,5021.0,10425,8.0,Yes,22,4,1,16.0,2,3,4.0,2.0,0.0,2.0
35,0,Travel_Rarely,776,Sales,1,4,Marketing,3,Male,32,2,2,Sales Executive,1,Single,4312.0,23016,0.0,No,14,2,0,16.0,2,3,15.0,13.0,2.0,8.0
40,0,Travel_Frequently,593,Research & Development,9,4,Medical,2,Female,88,3,3,Research Director,3,Single,13499.0,13782,8.5,No,17,3,0,20.0,3,2,18.0,7.0,2.0,13.0
36,0,Non-Travel,427,Research & Development,8,3,Life Sciences,1,Female,63,4,3,Research Director,1,Married,11713.0,20335,8.5,No,14,1,1,10.0,2,3,8.0,7.0,0.0,5.0
43,0,Travel_Rarely,930,Research & Development,6,3,Medical,1,Female,73,2,2,Research Scientist,3,Single,4081.0,20003,1.0,Yes,14,1,0,20.0,3,1,18.0,7.0,1.0,8.0
31,0,Travel_Frequently,444,Sales,5,3,Marketing,4,Female,84,3,1,Sales Representative,2,Divorced,2789.0,3909,1.0,No,11,3,1,2.0,5,2,2.0,2.0,2.0,2.0
36,0,Travel_Rarely,1041,Human Resources,13,3,Human Resources,3,Male,36,3,1,Human Resources,2,Married,2143.0,25527,4.0,No,13,2,1,8.0,2,3,5.0,2.0,0.0,4.0
36,0,Travel_Rarely,363,Research & Development,1,3,Technical Degree,3,Female,77,1,3,Manufacturing Director,1,Divorced,10252.0,4235,2.0,Yes,21,3,1,17.0,2,3,7.0,7.0,7.0,7.0
45,0,Travel_Rarely,954,Sales,2,2,Technical Degree,2,Male,46,1,2,Sales Representative,3,Single,6632.0,12388,0.0,No,13,1,0,9.0,3,3,8.0,7.0,3.0,1.0
27,0,Non-Travel,1450,Research & Development,3,3,Medical,3,Male,79,2,1,Research Scientist,3,Divorced,2566.0,25326,1.0,Yes,15,4,1,1.0,2,2,1.0,1.0,0.0,1.0
51,0,Travel_Rarely,684,Research & Development,6,3,Life Sciences,1,Male,51,3,5,Research Director,3,Single,17490.875,6462,7.0,No,13,3,0,23.0,5,3,18.0,14.5,7.5,14.5
53,0,Travel_Frequently,124,Sales,2,3,Marketing,3,Female,38,2,3,Sales Executive,2,Married,7525.0,23537,2.0,No,12,1,1,30.0,2,3,15.0,7.0,6.0,12.0
31,1,Travel_Frequently,534,Research & Development,20,3,Life Sciences,1,Male,66,3,3,Healthcare Representative,3,Married,9824.0,22908,3.0,No,12,1,0,12.0,2,3,1.0,0.0,0.0,0.0
35,0,Travel_Rarely,1343,Research & Development,27,1,Medical,3,Female,53,2,1,Research Scientist,1,Single,2559.0,17852,1.0,No,11,4,0,6.0,3,2,6.0,5.0,1.0,1.0
27,0,Travel_Rarely,1377,Research & Development,11,1,Life Sciences,2,Male,91,3,1,Laboratory Technician,1,Married,2099.0,7679,0.0,No,14,2,0,6.0,3,4,5.0,0.0,1.0,4.0
27,0,Travel_Rarely,1469,Research & Development,1,2,Medical,4,Male,82,3,1,Laboratory Technician,2,Divorced,3816.0,17881,1.0,No,11,2,1,5.0,2,3,5.0,2.0,0.0,4.0
34,0,Travel_Rarely,470,Research & Development,2,4,Life Sciences,4,Male,84,2,2,Manufacturing Director,1,Married,5957.0,23687,6.0,No,13,2,1,13.0,3,3,11.0,9.0,5.0,9.0
24,0,Travel_Rarely,1353,Sales,3,2,Other,1,Female,33,3,2,Sales Executive,3,Married,4999.0,17519,0.0,No,21,1,1,4.0,2,2,3.0,2.0,0.0,2.0
38,0,Travel_Frequently,693,Research & Development,7,3,Life Sciences,4,Male,57,4,1,Research Scientist,3,Divorced,2610.0,15748,1.0,No,11,4,3,4.0,2,3,4.0,2.0,0.0,3.0
41,0,Non-Travel,256,Sales,10,2,Medical,3,Male,40,1,2,Sales Executive,2,Single,6151.0,22074,1.0,No,13,1,0,19.0,4,3,18.0,2.0,7.5,9.0
46,0,Travel_Rarely,488,Sales,2,3,Technical Degree,3,Female,75,1,4,Manager,2,Married,16872.0,14977,3.0,Yes,12,2,1,28.0,2,2,7.0,7.0,7.0,7.0
30,0,Travel_Rarely,1082,Sales,12,3,Technical Degree,2,Female,83,3,2,Sales Executive,3,Single,6577.0,19558,0.0,No,11,2,0,6.0,6,3,5.0,4.0,4.0,4.0
46,0,Travel_Rarely,430,Research & Development,1,4,Medical,4,Male,40,3,5,Research Director,4,Divorced,17490.875,21445,8.5,No,17,4,2,23.0,0,3,2.0,2.0,2.0,2.0
27,0,Travel_Rarely,975,Research & Development,7,3,Medical,4,Female,55,2,2,Healthcare Representative,1,Single,6811.0,23398,8.0,No,19,1,0,9.0,2,1,7.0,6.0,0.0,7.0
32,0,Travel_Frequently,1316,Research & Development,2,2,Life Sciences,4,Female,38,3,2,Research Scientist,3,Single,4998.0,2338,4.0,Yes,14,4,0,10.0,2,3,8.0,7.0,0.0,7.0
